KalmanPitch,KalmanYaw,LinearAccelMag,TotalAccelMag,GyroMag,lat,lng,kecepatan,sat,throttle,arus,millis,attempt
2.09,-7.46,0.58,9.96,2.63,0.0,0.0,10.0,3,99,14698.79,76316,1
2.02,-7.52,0.24,9.9,1.24,0.0,0.0,10.0,3,99,14779.66,76523,1
1.99,-7.65,0.46,9.92,1.39,0.0,0.0,10.0,3,99,14726.26,76731,1
1.98,-7.56,0.34,9.9,0.63,0.0,0.0,10.0,3,99,14653.02,76938,1
1.98,-7.61,0.46,9.87,1.1,0.0,0.0,10.0,3,99,14653.02,77153,1
2.04,-7.83,0.32,9.97,1.96,0.0,0.0,10.0,3,99,14755.25,77360,1
2.05,-7.96,0.3,9.89,1.63,0.0,0.0,10.0,3,99,14718.63,77567,1
2.11,-7.86,0.3,9.86,0.63,0.0,0.0,10.0,3,99,13708.5,77774,1
2.16,-7.8,0.41,9.76,0.81,0.0,0.0,10.0,3,99,13748.17,77981,1
2.22,-7.76,0.14,9.91,0.93,0.0,0.0,10.0,3,99,13839.72,78189,1
2.23,-7.54,0.36,9.83,0.56,0.0,0.0,10.0,3,99,13616.94,78396,1
2.16,-7.67,0.58,9.84,1.53,0.0,0.0,10.0,3,99,14544.68,78606,1
2.21,-7.42,0.13,9.89,0.67,0.0,0.0,10.0,3,99,14634.71,78813,1
2.23,-7.6,0.56,9.83,1.58,0.0,0.0,10.0,3,99,14591.98,79020,1
2.21,-7.65,0.51,9.85,1.06,0.0,0.0,10.0,3,99,13945.01,79227,1
2.27,-7.77,0.35,9.89,1.52,0.0,0.0,10.0,3,99,14591.98,79434,1
2.25,-7.81,0.41,9.89,1.17,0.0,0.0,10.0,3,99,14817.81,79641,1
2.19,-7.8,0.5,9.85,0.88,0.0,0.0,10.0,3,99,14714.05,79848,1
2.22,-7.83,0.25,9.82,1.14,0.0,0.0,10.0,3,99,13621.52,80058,1
2.23,-7.94,0.52,9.89,1.39,0.0,0.0,10.0,3,99,14736.94,80266,1
2.26,-7.78,0.19,9.85,0.36,0.0,0.0,10.0,3,99,14338.68,80474,1
2.25,-7.59,0.36,9.86,0.66,0.0,0.0,10.0,3,99,14637.76,80687,1
2.24,-8.16,0.41,10.03,3.71,0.0,0.0,10.0,3,99,14564.51,80895,1
2.24,-7.97,0.39,9.82,0.62,0.0,0.0,10.0,3,99,14559.94,81103,1
2.29,-7.94,0.31,9.91,0.79,0.0,0.0,10.0,3,99,14578.25,81311,1
2.3,-7.78,0.22,9.82,0.46,0.0,0.0,10.0,3,99,14831.54,81520,1
2.33,-7.82,0.35,9.88,1.14,0.0,0.0,10.0,3,99,14779.66,81727,1
2.35,-7.84,0.2,9.9,0.96,0.0,0.0,10.0,3,99,14649.96,81934,1
2.4,-7.7,0.23,9.89,0.64,0.0,0.0,10.0,3,99,14260.86,82142,1
2.36,-7.65,0.22,9.82,0.64,0.0,0.0,10.0,3,99,14233.4,82350,1
2.39,-7.8,0.57,9.93,1.6,0.0,0.0,10.0,3,99,13700.87,82558,1
2.36,-7.91,0.52,9.79,1.43,0.0,0.0,10.0,4,99,13385.01,82766,1
2.32,-7.87,0.22,9.9,0.67,0.0,0.0,10.0,4,99,13461.3,82976,1
2.3,-7.95,0.35,9.82,1.26,0.0,0.0,10.0,4,99,13415.53,83184,1
2.27,-7.81,0.32,9.84,0.45,0.0,0.0,10.0,4,99,12451.17,83392,1
2.26,-7.83,0.32,9.9,1.03,0.0,0.0,10.0,4,99,11958.31,83599,1
2.29,-7.73,0.3,9.8,0.9,0.0,0.0,10.0,4,99,11384.58,83807,1
2.2,-7.82,0.32,9.99,1.31,0.0,0.0,10.0,4,99,11575.32,84015,1
2.22,-7.86,0.22,10.01,1.0,0.0,0.0,10.0,4,99,11514.28,84223,1
2.19,-7.95,0.37,9.96,1.24,0.0,0.0,10.0,4,99,11791.99,84438,1
2.18,-7.95,0.24,9.94,0.8,0.0,0.0,10.0,4,99,11682.13,84646,1
2.23,-7.92,0.38,9.9,0.9,0.0,0.0,10.0,4,99,10980.22,84854,1
2.29,-8.1,0.53,9.94,1.86,0.0,0.0,10.0,4,99,11264.04,85062,1
2.31,-7.97,0.3,9.95,0.64,0.0,0.0,10.0,4,99,11329.65,85269,1
2.33,-8.01,0.47,9.82,1.01,0.0,0.0,10.0,4,99,11109.92,85476,1
2.36,-8.05,0.47,9.82,1.01,0.0,0.0,10.0,4,99,11358.64,85684,1
2.39,-7.98,0.35,10.0,0.93,0.0,0.0,10.0,4,99,11444.09,85894,1
2.42,-8.15,0.61,9.84,1.66,0.0,0.0,10.0,4,99,11383.06,86102,1
2.35,-8.11,0.37,9.99,0.76,0.0,0.0,10.0,4,99,11140.44,86310,1
2.35,-8.1,0.25,9.9,0.85,0.0,0.0,10.0,4,99,10832.21,86518,1
2.29,-8.05,0.26,9.91,0.74,0.0,0.0,10.0,4,99,12457.28,86726,1
2.27,-7.72,0.17,9.87,0.82,0.0,0.0,10.0,4,99,13003.54,86934,1
2.29,-7.58,0.35,10.01,0.51,0.0,0.0,10.0,4,99,13583.37,87142,1
2.28,-7.55,0.27,9.85,0.82,0.0,0.0,10.0,4,99,10636.9,87352,1
2.31,-7.51,0.13,9.79,0.81,0.0,0.0,10.0,4,99,9597.78,87560,1
2.29,-7.52,0.27,9.88,0.8,0.0,0.0,10.0,4,99,11215.21,87768,1
2.29,-7.24,0.38,9.92,0.72,0.0,0.0,10.0,4,99,13749.7,87980,1
2.29,-7.26,0.34,9.88,0.9,0.0,0.0,10.0,4,99,13795.47,88188,1
2.25,-7.43,0.47,9.87,1.65,0.0,0.0,10.0,4,99,13815.31,88396,1
2.2,-7.45,0.39,9.89,0.97,0.0,0.0,10.0,4,99,13874.82,88603,1
2.19,-7.6,0.61,9.77,1.42,0.0,0.0,10.0,4,99,13833.62,88812,1
2.23,-7.78,0.4,9.9,1.83,0.0,0.0,10.0,4,99,14125.06,89019,1
2.26,-7.69,0.21,9.83,0.74,0.0,0.0,10.0,4,99,13755.8,89226,1
2.25,-7.56,0.2,9.89,0.43,0.0,0.0,10.0,4,99,13829.04,89433,1
2.28,-7.61,0.42,9.84,1.13,0.0,0.0,10.0,4,99,12063.6,89640,1
2.29,-7.54,0.29,9.86,0.66,0.0,0.0,10.0,4,99,13833.62,89848,1
2.28,-7.63,0.32,9.86,1.36,0.0,0.0,10.0,4,99,10185.24,90055,1
2.24,-7.74,0.49,9.92,1.4,0.0,0.0,10.0,4,99,10296.63,90264,1
2.27,-7.76,0.35,9.82,0.97,0.0,0.0,10.0,4,99,5273.44,90472,1
2.19,-7.6,0.39,9.84,0.41,0.0,0.0,10.0,4,0,0.0,90680,1
2.21,-7.57,0.4,9.88,0.87,0.0,0.0,10.0,4,0,0.0,90887,1
2.21,-7.54,0.29,9.82,0.71,0.0,0.0,10.0,4,0,0.0,91095,1
2.18,-7.65,0.29,9.88,1.49,0.0,0.0,10.0,4,0,0.0,91302,1
2.2,-7.57,0.48,9.96,0.58,0.0,0.0,10.0,4,0,0.0,91509,1
2.23,-7.56,0.13,9.81,0.85,0.0,0.0,10.0,4,0,0.0,91724,1
2.29,-7.56,0.25,9.87,0.99,0.0,0.0,10.0,4,0,0.0,91931,1
2.31,-7.71,0.45,9.88,1.57,0.0,0.0,10.0,4,0,0.0,92139,1
2.29,-7.74,0.45,9.83,0.98,0.0,0.0,10.0,4,0,0.0,92348,1
2.3,-7.77,0.23,9.86,1.03,0.0,0.0,10.0,4,0,0.0,92554,1
2.3,-7.71,0.25,9.85,0.7,0.0,0.0,10.0,4,0,0.0,92763,1
2.26,-7.94,0.63,9.92,1.9,0.0,0.0,10.0,4,0,0.0,92970,1
2.24,-7.95,0.36,9.85,0.96,0.0,0.0,10.0,4,0,0.0,93177,1
2.23,-7.91,0.21,9.86,0.71,0.0,0.0,10.0,4,0,0.0,93387,1
2.22,-7.98,0.31,9.85,1.26,0.0,0.0,10.0,4,0,0.0,93595,1
2.17,-7.96,0.41,9.91,0.82,0.0,0.0,10.0,4,0,0.0,93803,1
2.17,-7.89,0.23,9.79,0.63,0.0,0.0,10.0,4,0,0.0,94011,1
2.2,-7.9,0.42,9.8,1.01,0.0,0.0,10.0,4,0,0.0,94219,1
2.22,-7.93,0.31,9.89,1.08,0.0,0.0,10.0,4,0,0.0,94427,1
2.19,-7.84,0.49,9.89,0.51,0.0,0.0,10.0,4,0,0.0,94634,1
2.21,-7.77,0.41,9.87,0.7,0.0,0.0,10.0,4,0,0.0,94844,1
2.21,-7.79,0.14,9.81,1.01,0.0,0.0,10.0,4,0,0.0,95052,1
2.19,-7.81,0.46,9.87,0.97,0.0,0.0,10.0,4,0,0.0,95264,1
2.14,-7.82,0.39,9.92,0.93,0.0,0.0,10.0,4,0,0.0,95471,1
2.11,-7.87,0.52,9.87,1.05,0.0,0.0,10.0,4,0,0.0,95678,1
2.08,-7.92,0.33,9.78,1.26,0.0,0.0,10.0,4,0,0.0,95886,1
2.07,-7.79,0.27,9.87,0.39,0.0,0.0,10.0,4,0,0.0,96094,1
2.05,-7.74,0.28,9.84,0.74,0.0,0.0,10.0,4,0,0.0,96302,1
2.05,-7.71,0.44,9.91,0.82,0.0,0.0,10.0,4,0,0.0,96511,1
2.09,-7.78,0.42,9.84,1.25,0.0,0.0,10.0,4,0,0.0,96718,1
2.04,-7.84,0.36,9.88,1.28,0.0,0.0,10.0,4,0,0.0,96926,1
2.1,-7.89,0.44,9.83,1.23,0.0,0.0,10.0,4,0,0.0,97134,1
2.1,-7.87,0.32,9.88,0.9,0.0,0.0,10.0,4,0,0.0,97342,1
2.12,-7.85,0.43,9.89,0.87,0.0,0.0,10.0,4,0,0.0,97550,1
2.14,-7.93,0.84,9.88,1.23,0.0,0.0,10.0,4,0,0.0,97758,1
2.13,-7.87,0.37,9.79,0.62,0.0,0.0,10.0,4,0,0.0,97966,1
2.08,-7.95,0.29,9.94,1.25,0.0,0.0,10.0,4,0,0.0,98176,1
2.08,-7.85,0.23,9.88,0.46,0.0,0.0,10.0,4,0,0.0,98383,1
2.11,-7.8,0.25,9.86,0.76,0.0,0.0,10.0,4,0,0.0,98591,1
2.15,-7.68,0.27,9.88,0.64,0.0,0.0,10.0,4,0,0.0,98799,1
2.12,-7.9,0.62,9.92,1.88,0.0,0.0,10.0,4,0,0.0,99012,1
2.12,-8.03,0.36,9.88,1.46,0.0,0.0,10.0,4,0,0.0,99219,1
2.12,-8.01,0.34,9.84,0.9,0.0,0.0,10.0,4,0,0.0,99426,1
2.15,-8.07,0.42,9.82,1.27,0.0,0.0,10.0,4,0,0.0,99636,1
2.14,-8.06,0.44,9.84,0.86,0.0,0.0,10.0,4,0,0.0,99844,1
2.16,-8.05,0.25,9.92,0.87,0.0,0.0,10.0,4,0,0.0,100051,1
2.2,-7.72,0.33,9.91,0.62,0.0,0.0,10.0,4,0,0.0,100357,1
2.12,-7.76,0.33,9.73,1.12,0.0,0.0,10.0,4,0,0.0,100565,1
2.1,-7.81,0.32,9.86,1.09,0.0,0.0,10.0,4,0,0.0,100772,1
2.11,-7.92,0.43,9.89,1.37,0.0,0.0,10.0,4,0,0.0,100980,1
2.11,-7.94,0.37,9.82,0.98,0.0,0.0,10.0,4,0,0.0,101187,1
2.1,-7.97,0.49,9.84,1.14,0.0,0.0,10.0,4,0,0.0,101395,1
2.11,-8.03,0.21,9.89,1.28,0.0,0.0,10.0,4,0,0.0,101603,1
2.09,-8.09,0.44,9.9,1.19,0.0,0.0,10.0,4,0,0.0,101811,1
2.09,-8.15,0.38,9.89,1.21,0.0,0.0,10.0,3,0,0.0,102018,1
2.12,-8.05,0.33,9.91,0.69,0.0,0.0,10.0,3,0,0.0,102225,1
2.09,-8.07,0.44,9.88,0.97,0.0,0.0,10.0,3,0,0.0,102433,1
2.07,-8.08,0.32,9.83,0.99,0.0,0.0,10.0,3,0,0.0,102641,1
2.07,-8.57,0.75,9.97,3.24,0.0,0.0,10.0,3,0,0.0,102851,1
2.05,-8.47,0.22,9.85,0.6,0.0,0.0,10.0,3,0,0.0,103059,1
2.01,-8.39,0.29,9.88,0.56,0.0,0.0,10.0,3,0,0.0,103267,1
2.04,-8.44,0.36,9.95,1.28,0.0,0.0,10.0,3,0,0.0,103475,1
2.03,-8.4,0.32,9.86,0.77,0.0,0.0,10.0,3,0,0.0,103683,1
2.07,-8.45,0.32,9.88,1.22,0.0,0.0,10.0,3,0,0.0,103890,1
2.06,-8.5,0.52,9.8,1.13,0.0,0.0,10.0,3,0,0.0,104097,1
2.08,-8.65,0.62,9.94,1.61,0.0,0.0,10.0,3,0,0.0,104312,1
1.98,-8.61,1.01,9.59,0.86,0.0,0.0,10.0,3,0,9.16,104520,1
1.96,-8.63,0.47,9.93,1.02,0.0,0.0,10.0,3,0,111.39,104727,1
1.93,-8.54,0.37,9.93,0.64,0.0,0.0,10.0,3,0,309.75,104935,1
1.89,-8.52,0.38,9.83,0.86,0.0,0.0,10.0,3,0,636.29,105143,1
1.92,-8.48,0.36,9.88,0.94,0.0,0.0,10.0,3,0,852.97,105351,1
1.92,-8.44,0.29,9.84,0.77,0.0,0.0,10.0,3,0,560.0,105559,1
1.95,-8.44,0.3,9.88,0.97,0.0,0.0,10.0,3,0,550.84,105766,1
1.99,-8.37,0.22,9.81,0.7,0.0,0.0,10.0,3,0,537.11,105975,1
2.01,-8.5,0.47,9.9,1.47,0.0,0.0,10.0,3,0,553.89,106183,1
2.01,-8.4,0.18,9.84,0.43,0.0,0.0,10.0,3,0,560.0,106391,1
1.98,-8.42,0.35,9.82,1.01,0.0,0.0,10.0,3,0,573.73,106599,1
2.0,-8.37,0.27,9.82,0.78,0.0,0.0,10.0,3,99,953.67,106807,1
2.01,-8.37,0.33,9.89,1.05,0.0,0.0,10.0,3,99,1300.05,107015,1
2.0,-8.43,0.35,9.92,1.23,0.0,0.0,10.0,3,99,1742.55,107223,1
2.05,-8.47,0.26,9.95,1.32,0.0,0.0,10.0,3,99,2311.71,107433,1
2.06,-8.54,0.27,9.89,1.25,0.0,0.0,10.0,3,99,2964.78,107640,1
2.04,-8.6,0.22,9.83,1.25,0.0,0.0,10.0,3,99,3842.16,107849,1
2.06,-8.52,0.3,9.87,0.6,0.0,0.0,10.0,3,99,5899.05,108061,1
2.07,-8.4,0.21,9.89,0.47,0.0,0.0,10.0,3,99,8195.5,108268,1
2.1,-8.32,0.16,9.87,0.67,0.0,0.0,10.0,3,99,13618.47,108475,1
2.18,-8.59,0.69,9.9,2.26,0.0,0.0,10.0,3,99,14093.02,108682,1
2.21,-8.55,0.22,9.83,0.85,0.0,0.0,10.0,3,99,8708.19,108891,1
2.21,-8.46,0.24,9.9,0.6,0.0,0.0,10.0,4,99,2639.77,109098,1
2.23,-8.46,0.29,9.89,1.07,0.0,0.0,10.0,4,99,6475.83,109305,1
2.22,-8.42,0.24,9.92,0.88,0.0,0.0,10.0,4,99,8760.07,109512,1
2.22,-8.36,0.29,9.8,0.78,0.0,0.0,10.0,4,99,8476.26,109719,1
2.2,-8.35,0.43,9.91,0.83,0.0,0.0,10.0,4,99,8894.35,109927,1
2.19,-8.29,0.25,9.87,0.7,0.0,0.0,10.0,4,99,9890.75,110134,1
2.18,-8.3,0.38,9.88,0.99,0.0,0.0,10.0,4,99,9303.28,110343,1
2.18,-8.26,0.19,9.83,0.73,0.0,0.0,10.0,4,99,8837.89,110550,1
2.2,-8.22,0.29,9.89,0.85,0.0,0.0,10.0,4,99,9307.86,110757,1
2.2,-8.25,0.19,9.9,1.04,0.0,0.0,10.0,4,99,9664.92,110964,1
2.23,-8.19,0.35,9.84,0.79,0.0,0.0,10.0,4,99,12481.69,111172,1
2.26,-8.18,0.38,9.88,1.02,0.0,0.0,10.0,4,99,11854.55,111379,1
2.26,-8.11,0.25,9.82,0.71,0.0,0.0,10.0,4,99,12010.19,111589,1
2.23,-7.98,0.31,9.79,0.43,0.0,0.0,10.0,4,99,8496.09,111809,1
2.24,-7.91,0.25,9.84,0.63,0.0,0.0,10.0,4,99,7279.97,112018,1
2.27,-7.65,0.26,9.93,0.69,0.0,0.0,10.0,4,99,7458.5,112225,1
2.29,-7.66,0.38,9.89,0.95,0.0,0.0,10.0,4,99,8279.42,112432,1
2.23,-7.77,0.39,9.85,1.34,0.0,0.0,10.0,4,99,14508.06,112640,1
2.2,-7.7,0.29,9.83,0.68,0.0,0.0,10.0,4,0,4156.49,112848,1
2.21,-7.74,0.54,9.88,1.02,0.0,0.0,10.0,4,0,35.1,113055,1
2.21,-7.84,0.24,9.82,1.37,0.0,0.0,10.0,4,0,0.0,113265,1
2.22,-7.55,0.54,9.93,0.79,0.0,0.0,10.0,4,0,0.0,113472,1
2.23,-7.4,0.25,9.82,0.43,0.0,0.0,10.0,4,0,0.0,113680,1
2.22,-7.22,0.38,9.9,0.3,0.0,0.0,10.0,4,0,0.0,113888,1
2.25,-7.33,0.51,9.84,1.45,0.0,0.0,10.0,4,0,0.0,114095,1
2.22,-7.16,0.17,9.88,0.58,0.0,0.0,10.0,4,0,0.0,114303,1
2.25,-7.1,0.15,9.84,0.58,0.0,0.0,10.0,4,0,0.0,114511,1
2.22,-7.05,0.29,9.81,0.64,0.0,0.0,10.0,4,0,0.0,114726,1
2.28,-6.96,0.22,9.91,0.73,0.0,0.0,10.0,4,0,0.0,114933,1
2.27,-6.91,0.45,9.88,0.71,0.0,0.0,10.0,4,0,0.0,115140,1
2.29,-6.92,0.25,9.81,0.92,0.0,0.0,10.0,4,0,0.0,115347,1
2.26,-6.82,0.26,9.96,0.45,0.0,0.0,10.0,4,0,0.0,115554,1
2.23,-6.9,0.22,9.83,1.11,0.0,0.0,10.0,4,0,0.0,115762,1
2.22,-7.06,0.18,9.84,1.58,0.0,0.0,10.0,4,0,0.0,115970,1
2.17,-7.14,0.38,9.8,1.16,0.0,0.0,10.0,4,0,0.0,116178,1
2.15,-7.27,0.55,9.74,1.38,0.0,0.0,10.0,4,0,0.0,116388,1
2.14,-7.31,0.46,9.86,1.15,0.0,0.0,10.0,4,0,0.0,116596,1
2.13,-7.24,0.24,9.9,0.58,0.0,0.0,10.0,4,0,0.0,116804,1
2.14,-7.28,0.61,9.77,1.08,0.0,0.0,10.0,4,0,0.0,117011,1
2.16,-7.22,0.3,9.91,0.72,0.0,0.0,10.0,4,0,0.0,117219,1
2.17,-7.35,0.45,9.91,1.35,0.0,0.0,10.0,4,0,0.0,117427,1
2.18,-7.31,0.34,9.9,0.72,0.0,0.0,10.0,4,0,0.0,117635,1
2.2,-7.22,0.5,9.9,0.57,0.0,0.0,10.0,4,0,0.0,117845,1
2.15,-7.42,0.19,9.93,1.75,0.0,0.0,10.0,4,0,0.0,118053,1
2.15,-7.3,0.2,9.84,0.56,0.0,0.0,10.0,4,0,0.0,118261,1
2.11,-7.25,0.32,9.81,0.73,0.0,0.0,10.0,4,0,0.0,118474,1
2.08,-7.28,0.21,9.84,0.96,0.0,0.0,10.0,4,0,0.0,118682,1
2.1,-7.23,0.28,9.79,0.74,0.0,0.0,10.0,4,0,0.0,118889,1
2.09,-7.24,0.21,9.85,0.85,0.0,0.0,10.0,4,0,0.0,119096,1
2.1,-7.39,0.4,9.86,1.51,0.0,0.0,10.0,4,0,0.0,119306,1
2.11,-7.46,0.37,9.89,1.1,0.0,0.0,10.0,4,0,0.0,119513,1
2.11,-7.44,0.25,9.88,0.85,0.0,0.0,10.0,4,0,0.0,119721,1
2.13,-7.32,0.18,9.92,0.64,0.0,0.0,10.0,4,0,0.0,119928,1
2.11,-7.29,0.29,9.87,0.74,0.0,0.0,10.0,4,0,0.0,120137,1
2.12,-7.35,0.35,9.91,1.12,0.0,0.0,10.0,4,0,0.0,120344,1
2.11,-7.37,0.3,9.81,0.99,0.0,0.0,10.0,4,0,0.0,120551,1
2.14,-7.3,0.25,9.93,0.55,0.0,0.0,10.0,4,0,0.0,120758,1
2.17,-7.18,0.31,9.87,0.51,0.0,0.0,10.0,4,0,0.0,120968,1
2.18,-7.13,0.33,9.85,0.64,0.0,0.0,10.0,4,0,0.0,121175,1
2.16,-7.06,0.33,9.84,0.65,0.0,0.0,10.0,4,0,0.0,121383,1
2.19,-7.09,0.26,9.89,1.0,0.0,0.0,10.0,4,0,0.0,121591,1
2.21,-7.07,0.33,9.92,0.73,0.0,0.0,10.0,4,0,0.0,121799,1
2.22,-7.07,0.34,9.87,0.79,0.0,0.0,10.0,4,0,0.0,122007,1
2.22,-7.04,0.28,9.83,0.78,0.0,0.0,10.0,4,0,0.0,122220,1
2.2,-7.07,0.46,9.9,0.9,0.0,0.0,10.0,4,0,0.0,122429,1
2.2,-7.02,0.24,9.84,0.65,0.0,0.0,10.0,4,0,0.0,122636,1
2.18,-7.07,0.35,9.89,1.08,0.0,0.0,10.0,4,0,0.0,122844,1
2.17,-7.06,0.3,9.93,0.86,0.0,0.0,10.0,4,0,0.0,123051,1
2.16,-7.07,0.23,9.93,0.96,0.0,0.0,10.0,4,0,0.0,123259,1
2.15,-7.04,0.43,9.81,0.64,0.0,0.0,10.0,4,0,0.0,123467,1
2.15,-6.88,0.26,9.91,0.41,0.0,0.0,10.0,4,0,0.0,123674,1
2.19,-6.93,0.3,9.77,1.17,0.0,0.0,10.0,4,0,0.0,123882,1
2.22,-6.79,0.15,9.87,0.45,0.0,0.0,10.0,4,0,0.0,124092,1
2.25,-6.79,0.16,9.9,0.89,0.0,0.0,10.0,4,0,0.0,124299,1
2.19,-6.97,0.33,9.98,1.68,0.0,0.0,10.0,4,0,0.0,124506,1
2.19,-6.8,0.27,9.97,0.66,0.0,0.0,10.0,4,0,0.0,124714,1
2.17,-6.93,0.61,9.98,1.34,0.0,0.0,10.0,4,0,0.0,124922,1
2.15,-6.76,0.15,9.91,0.5,0.0,0.0,10.0,4,0,0.0,125130,1
2.15,-6.76,0.31,9.91,0.79,0.0,0.0,10.0,4,0,0.0,125338,1
2.12,-6.67,0.2,9.87,0.44,0.0,0.0,10.0,4,0,0.0,125548,1
2.11,-6.82,0.26,9.81,1.5,0.0,0.0,10.0,4,0,0.0,125761,1
2.11,-6.81,0.24,9.87,0.74,0.0,0.0,10.0,4,0,0.0,125969,1
2.11,-6.83,0.23,9.91,0.88,0.0,0.0,10.0,4,0,0.0,126176,1
2.1,-6.81,0.22,9.87,0.83,0.0,0.0,10.0,4,0,0.0,126383,1
2.11,-6.82,0.24,9.82,0.84,0.0,0.0,10.0,4,0,0.0,126591,1
2.11,-6.6,0.19,9.89,0.5,0.0,0.0,10.0,4,0,0.0,126799,1
2.14,-6.37,0.28,9.94,0.62,0.0,0.0,10.0,4,0,0.0,127007,1
2.15,-6.39,0.27,9.87,1.01,0.0,0.0,10.0,4,0,0.0,127217,1
2.17,-6.48,0.48,9.82,1.16,0.0,0.0,10.0,4,0,0.0,127425,1
2.17,-6.52,0.35,9.85,1.03,0.0,0.0,10.0,4,0,0.0,127633,1
2.2,-6.55,0.49,9.83,1.1,0.0,0.0,10.0,4,0,0.0,127841,1
2.2,-6.61,0.4,9.83,1.06,0.0,0.0,10.0,4,0,0.0,128049,1
2.21,-6.68,0.35,9.92,1.19,0.0,0.0,10.0,4,0,0.0,128256,1
2.2,-6.95,0.63,9.91,2.02,0.0,0.0,10.0,4,0,0.0,128464,1
2.25,-6.94,0.37,9.92,0.84,0.0,0.0,10.0,4,0,0.0,128674,1
2.27,-6.94,0.24,9.89,0.87,0.0,0.0,10.0,4,0,0.0,128882,1
2.26,-6.99,0.3,9.91,1.12,0.0,0.0,10.0,4,0,0.0,129090,1
2.28,-7.03,0.32,9.8,1.1,0.0,0.0,10.0,4,0,0.0,129298,1
2.29,-6.98,0.24,9.87,0.71,0.0,0.0,10.0,4,0,0.0,129511,1
2.3,-6.93,0.47,9.83,0.63,0.0,0.0,10.0,4,0,0.0,129718,1
2.3,-6.83,0.33,9.92,0.49,0.0,0.0,10.0,4,0,0.0,129926,1
2.3,-6.88,0.55,9.87,1.03,0.0,0.0,10.0,4,0,0.0,130135,1
2.27,-6.89,0.34,9.88,0.86,0.0,0.0,10.0,4,0,0.0,130343,1
2.27,-6.85,0.31,9.86,0.65,0.0,0.0,10.0,4,0,0.0,130550,1
2.24,-6.89,0.32,9.82,1.1,0.0,0.0,10.0,4,0,0.0,130758,1
2.22,-7.07,0.21,9.81,1.65,0.0,0.0,10.0,4,0,0.0,130966,1
2.22,-7.2,0.7,9.88,1.35,0.0,0.0,10.0,4,0,0.0,131174,1
2.17,-7.21,0.35,9.86,0.91,0.0,0.0,10.0,4,0,0.0,131382,1
2.17,-7.28,0.33,9.82,1.21,0.0,0.0,10.0,4,0,0.0,131590,1
2.22,-7.25,0.28,9.84,0.83,0.0,0.0,10.0,4,0,0.0,131800,1
2.23,-7.32,0.52,9.91,1.24,0.0,0.0,10.0,4,0,0.0,132007,1
2.23,-7.29,0.3,9.91,0.8,0.0,0.0,10.0,4,0,0.0,132214,1
2.22,-7.1,0.14,9.83,0.4,0.0,0.0,10.0,4,0,0.0,132421,1
2.25,-6.97,0.28,9.82,0.45,0.0,0.0,10.0,4,0,0.0,132629,1
2.26,-6.92,0.39,9.87,0.69,0.0,0.0,10.0,4,0,0.0,132839,1
2.26,-6.88,0.23,9.93,0.67,0.0,0.0,10.0,4,0,0.0,133045,1
2.25,-6.89,0.46,9.87,0.78,0.0,0.0,10.0,4,0,0.0,133259,1
2.26,-7.12,0.52,9.86,1.95,0.0,0.0,10.0,4,0,0.0,133466,1
2.26,-7.18,0.34,9.9,1.12,0.0,0.0,10.0,4,0,0.0,133673,1
2.31,-7.21,0.41,9.89,1.17,0.0,0.0,10.0,4,0,0.0,133881,1
2.31,-7.21,0.28,9.85,0.94,0.0,0.0,10.0,4,0,0.0,134088,1
2.3,-7.14,0.33,9.86,0.6,0.0,0.0,10.0,4,0,0.0,134295,1
2.3,-7.16,0.47,9.84,0.97,0.0,0.0,10.0,4,0,0.0,134502,1
2.3,-6.98,0.16,9.81,0.43,0.0,0.0,10.0,4,0,0.0,134709,1
2.29,-7.0,0.29,9.92,0.86,0.0,0.0,10.0,4,0,0.0,134919,1
2.28,-7.09,0.33,9.86,1.23,0.0,0.0,10.0,4,0,0.0,135126,1
2.27,-7.15,0.27,9.89,1.15,0.0,0.0,10.0,4,0,0.0,135333,1
2.25,-7.4,0.73,9.96,1.98,0.0,0.0,10.0,4,0,0.0,135540,1
2.23,-7.48,0.35,9.94,1.23,0.0,0.0,10.0,4,0,0.0,135747,1
2.22,-7.59,0.37,9.85,1.43,0.0,0.0,10.0,4,0,0.0,135955,1
2.25,-7.55,0.27,9.8,0.8,0.0,0.0,10.0,4,0,0.0,136162,1
2.23,-7.53,0.45,9.89,1.09,0.0,0.0,10.0,4,0,0.0,136371,1
2.26,-7.4,0.28,9.84,0.44,0.0,0.0,10.0,4,0,0.0,136578,1
2.26,-7.33,0.39,9.86,0.62,0.0,0.0,10.0,4,0,0.0,136790,1
2.24,-7.48,0.14,9.84,1.57,0.0,0.0,10.0,4,0,0.0,136997,1
2.25,-7.51,0.42,9.8,1.06,0.0,0.0,10.0,4,0,0.0,137204,1
2.25,-7.53,0.38,9.86,1.05,0.0,0.0,10.0,4,0,0.0,137411,1
2.27,-7.53,0.41,9.97,0.96,0.0,0.0,10.0,4,0,0.0,137618,1
2.23,-7.5,0.27,9.88,0.71,0.0,0.0,10.0,4,0,0.0,137828,1
2.26,-7.59,0.63,9.8,1.08,0.0,0.0,10.0,4,0,0.0,138035,1
2.22,-7.66,0.35,9.87,1.24,0.0,0.0,10.0,4,0,0.0,138242,1
2.35,-8.45,1.64,10.0,4.64,0.0,0.0,10.0,4,0,0.0,138449,1
2.34,-8.16,0.55,9.7,0.68,0.0,0.0,10.0,4,0,0.0,138656,1
