KalmanPitch,KalmanYaw,LinearAccelMag,TotalAccelMag,GyroMag,lat,lng,kecepatan,sat,throttle,arus,millis,attempt
45.9,-46.45,17.96,23.11,0.93,-6.91031,107.675415,0.28,12,0,91.55,128590,2,,,,,,,,,,,,
45.95,-46.28,17.95,23.1,0.94,-6.91031,107.675415,0.11,12,0,93.08,128798,2,,,,,,,,,,,,
45.98,-46.12,17.93,23.06,1.06,-6.91031,107.675415,0.11,12,0,93.08,129006,2,,,,,,,,,,,,
46.02,-45.98,17.97,23.12,1.04,-6.91031,107.675415,0.07,12,0,93.08,129214,2,,,,,,,,,,,,
46.04,-45.84,17.97,23.12,1.12,-6.91031,107.675415,0.15,12,0,93.08,129422,2,,,,,,,,,,,,
46.1,-45.73,17.93,23.09,1.23,-6.91031,107.675415,0.2,12,0,94.6,129635,2,,,,,,,,,,,,
46.13,-45.6,17.98,23.13,1.14,-6.91031,107.675415,0.19,12,0,94.6,129845,2,,,,,,,,,,,,
46.15,-45.43,17.96,23.1,1.17,-6.91031,107.675415,0.0,12,0,93.08,130052,2,,,,,,,,,,,,
46.18,-45.36,17.92,23.07,1.03,-6.910311,107.675415,0.63,12,0,93.08,130260,2,,,,,,,,,,,,
46.18,-45.26,17.89,23.07,1.01,-6.910311,107.675415,0.46,12,0,93.08,130468,2,,,,,,,,,,,,
46.2,-45.09,17.98,23.13,1.08,-6.910311,107.675415,0.15,12,0,93.08,130676,2,,,,,,,,,,,,
46.24,-44.94,17.95,23.11,1.08,-6.910311,107.675415,0.04,12,0,93.08,130884,2,,,,,,,,,,,,
46.28,-44.9,17.97,23.13,1.2,-6.910311,107.675415,0.15,12,0,93.08,131092,2,,,,,,,,,,,,
46.33,-44.76,17.99,23.12,1.31,-6.910312,107.675415,0.2,12,0,93.08,131302,2,,,,,,,,,,,,
46.36,-44.64,17.86,23.03,1.08,-6.910312,107.675415,0.2,12,0,93.08,131515,2,,,,,,,,,,,,
46.39,-44.55,17.98,23.13,1.2,-6.910312,107.675415,0.11,12,0,93.08,131723,2,,,,,,,,,,,,
46.42,-44.51,17.94,23.1,1.14,-6.910312,107.675415,0.07,12,0,91.55,131930,2,,,,,,,,,,,,
46.41,-44.44,17.97,23.14,1.05,-6.910312,107.675415,0.35,12,0,91.55,132140,2,,,,,,,,,,,,
46.46,-44.3,17.98,23.11,1.13,-6.910312,107.675415,0.35,12,0,93.08,132347,2,,,,,,,,,,,,
46.48,-44.19,18.0,23.13,1.01,-6.910312,107.675415,0.35,12,0,93.08,132555,2,,,,,,,,,,,,
46.52,-44.08,17.97,23.12,1.07,-6.910312,107.675415,0.35,12,0,93.08,132765,2,,,,,,,,,,,,
46.51,-44.04,17.95,23.1,1.17,-6.910312,107.675415,0.33,12,0,94.6,132973,2,,,,,,,,,,,,
46.49,-43.94,18.0,23.15,1.09,-6.910312,107.675415,0.2,12,0,93.08,133181,2,,,,,,,,,,,,
46.5,-43.81,17.95,23.1,1.05,-6.910312,107.675423,0.33,12,0,94.6,133394,2,,,,,,,,,,,,
46.55,-43.72,17.94,23.1,1.18,-6.910312,107.675423,0.13,12,0,94.6,133602,2,,,,,,,,,,,,
46.56,-43.61,17.94,23.09,0.97,-6.910312,107.675423,0.07,12,0,91.55,133809,2,,,,,,,,,,,,
46.58,-43.55,17.99,23.14,1.12,-6.910312,107.675423,0.07,12,0,93.08,134019,2,,,,,,,,,,,,
